id,body,user_id,user_login,message_source,message_type,avatar_url,avatar_url_ssl,investor_relations,private_relations,reply_count,reply_parent,chart,forex,future,filtered,followers,following,recommended,mention_ids,stock_ids,stock_symbols,in_reply_to_message_id,in_reply_to_user_id,in_reply_to_user_login,updated_at,created_at
2672977,"$MUR http://chart.ly/wmhg7mo Crushed on earnings - watch the B/O above 66.79, may bring in some positive upside momo.",1078,ZMoose12,default,normal,http://avatars.stocktwits.com/production/1078/thumb-1335117584.png?2672977,https://s3.amazonaws.com/st-avatars/production/1078/thumb-1335117584.png?2672977,false,false,0,false,true,false,false,false,375,12,false,,6411,MUR,,,,Fri Jan 28 17:08:22 UTC 2011,Fri Jan 28 17:08:22 UTC 2011
2673852,RT @Tripps $MU here&#39;s your chance to get in- already coming back,23606,Tripps,default,normal,http://avatars.stocktwits.com/production/23606/thumb-1289198239.png?2673852,https://s3.amazonaws.com/st-avatars/production/23606/thumb-1289198239.png?2673852,false,false,0,false,false,false,false,false,45,16,false,23606,6403,MU,,23606,Tripps,Fri Jan 28 17:52:29 UTC 2011,Fri Jan 28 17:52:29 UTC 2011
2673864,RT @Tripps RT @Tripps $MU here&#39;s your chance to get in- already coming back - Too expensive,10523,Kaunteya,default,normal,http://avatars.stocktwits.com/production/10523/thumb-1268842213.png?2673864,https://s3.amazonaws.com/st-avatars/production/10523/thumb-1268842213.png?2673864,false,false,0,false,false,false,false,false,69,16,false,23606,6403,MU,,23606,Tripps,Fri Jan 28 17:53:05 UTC 2011,Fri Jan 28 17:53:05 UTC 2011
2674140,RT @Tripps @Kaunteya $MU lol- its one of the cheapest growth stocks i KNOW of. Huh I didn&#39;t know you slept with the CEO,10523,Kaunteya,default,normal,http://avatars.stocktwits.com/production/10523/thumb-1268842213.png?2674140,https://s3.amazonaws.com/st-avatars/production/10523/thumb-1268842213.png?2674140,false,false,0,false,false,false,false,false,69,16,false,"10523,23606",6403,MU,,23606,Tripps,Fri Jan 28 18:09:34 UTC 2011,Fri Jan 28 18:09:34 UTC 2011
2674281,"RT @Kaunteya RT @Tripps @Kaunteya $MU lol- its one of the cheapest growth stocks i KNOW of=-kateyaa- you can always buy NFLX, very cheap",23606,Tripps,default,normal,http://avatars.stocktwits.com/production/23606/thumb-1289198239.png?2674281,https://s3.amazonaws.com/st-avatars/production/23606/thumb-1289198239.png?2674281,false,false,0,false,false,false,false,false,45,16,false,"10523,23606",6403,MU,,10523,Kaunteya,Fri Jan 28 18:19:07 UTC 2011,Fri Jan 28 18:19:07 UTC 2011
2674547,"Watching $TEF closely.  Love the yield, and latin growth story (ppfffsssh $MU @Tripps)",10523,Kaunteya,default,normal,http://avatars.stocktwits.com/production/10523/thumb-1268842213.png?2674547,https://s3.amazonaws.com/st-avatars/production/10523/thumb-1268842213.png?2674547,false,false,0,false,false,false,false,false,69,16,false,23606,"6403,7379","MU,TEF",,23606,Tripps,Fri Jan 28 18:38:47 UTC 2011,Fri Jan 28 18:38:47 UTC 2011
2679737,$MU It must cross above 100 DMA and find support there or no deal...,25360,phoenixtrader,default,normal,http://avatars.stocktwits.com/production/25360/thumb-1286496960.png?2679737,https://s3.amazonaws.com/st-avatars/production/25360/thumb-1286496960.png?2679737,false,false,0,false,false,false,false,false,9,1,false,,6403,MU,,,,Sat Jan 29 23:54:45 UTC 2011,Sat Jan 29 23:54:45 UTC 2011
2685483,Summary of changes to this week&#39;s Dividend Stock Value Rankings: http://goo.gl/BLngJ In: $RES $NPK $MUR $MRK Out: $AFSI $SU $ARLP $FSC,22542,DynamicDividend,default,normal,http://avatars.stocktwits.com/production/22542/thumb-1291735668.png?2685483,https://s3.amazonaws.com/st-avatars/production/22542/thumb-1291735668.png?2685483,false,false,0,false,false,false,false,false,24,14,false,,"774,6411,5401,7007,6538,7307,912,6368","AFSI,MUR,FSC,RES,NPK,SU,ARLP,MRK",,,,Mon Jan 31 14:41:50 UTC 2011,Mon Jan 31 14:41:50 UTC 2011
2686674,"$MUR http://chart.ly/vojjwev Still watching this one, like it for its ST trend - 66.79 the res. to break.",1078,ZMoose12,default,normal,http://avatars.stocktwits.com/production/1078/thumb-1335117584.png?2686674,https://s3.amazonaws.com/st-avatars/production/1078/thumb-1335117584.png?2686674,false,false,0,false,true,false,false,false,376,12,false,,6411,MUR,,,,Mon Jan 31 15:11:31 UTC 2011,Mon Jan 31 15:11:31 UTC 2011
2689267,$MU Nice consolidation here 10.40&#39;s next leg up coming,40074,louiswinthorpeIV,default,normal,http://avatars.stocktwits.com/production/40074/thumb-1294270074.png?2689267,https://s3.amazonaws.com/st-avatars/production/40074/thumb-1294270074.png?2689267,false,false,0,false,false,false,false,false,0,0,false,,6403,MU,,,,Mon Jan 31 17:24:30 UTC 2011,Mon Jan 31 17:24:30 UTC 2011
2691389,"@mdhemp Not sure about $SNDK being cheaper than $MU, but it may be soon.",10289,citgoman,default,normal,http://avatars.stocktwits.com/production/10289/thumb-1276088953.png?2691389,https://s3.amazonaws.com/st-avatars/production/10289/thumb-1276088953.png?2691389,false,false,0,false,false,false,false,false,9,17,false,42461,"3585,6403","SNDK,MU",2691349,42461,mdhemp,Mon Jan 31 19:22:38 UTC 2011,Mon Jan 31 19:22:38 UTC 2011
2691665,Tops Solars in Acct. Today: $STP $JKS $FSLR $SOL $CSIQ $LDK $PWER $HOKU $MU.  ,10404,Fibline,default,normal,http://avatars.stocktwits.com/production/10404/thumb-1324904665.png?2691665,https://s3.amazonaws.com/st-avatars/production/10404/thumb-1324904665.png?2691665,false,false,0,false,false,false,false,false,529,0,true,,"6403,6160,7258,2156,7300,8585,1949,1478,3274","MU,LDK,SOL,HOKU,STP,JKS,FSLR,CSIQ,PWER",,,,Mon Jan 31 19:40:49 UTC 2011,Mon Jan 31 19:40:49 UTC 2011
2703160,Time to buy munis?  http://stk.ly/fm5mV2 $MUB $FTBAX,9333,paulnovell,default,normal,http://avatars.stocktwits.com/production/9333/thumb-1286847211.png?2703160,https://s3.amazonaws.com/st-avatars/production/9333/thumb-1286847211.png?2703160,false,false,0,false,false,false,false,false,20,38,false,,6405,MUB,,,,Tue Feb 01 16:21:44 UTC 2011,Tue Feb 01 16:21:44 UTC 2011
2705600,"$MU I may start a multi-year position on this one...Just the chart; needs a correction or a gap up,without reversion. I wait.",25360,phoenixtrader,default,normal,http://avatars.stocktwits.com/production/25360/thumb-1286496960.png?2705600,https://s3.amazonaws.com/st-avatars/production/25360/thumb-1286496960.png?2705600,false,false,0,false,false,false,false,false,9,1,false,,6403,MU,,,,Tue Feb 01 17:49:04 UTC 2011,Tue Feb 01 17:49:04 UTC 2011
2711138,$MU chart looking strong.  Up channel still intact.  May find some resistance at $11.40 range.  Beyond that there is some room to run imho.,10289,citgoman,default,normal,http://avatars.stocktwits.com/production/10289/thumb-1276088953.png?2711138,https://s3.amazonaws.com/st-avatars/production/10289/thumb-1276088953.png?2711138,false,false,0,false,false,false,false,false,9,17,false,,6403,MU,,,,Tue Feb 01 22:48:58 UTC 2011,Tue Feb 01 22:48:58 UTC 2011
2711425,$MU If it finds a support above $10.91 I will buy this and hold for some years. Memory is key in the 21st century,25360,phoenixtrader,default,normal,http://avatars.stocktwits.com/production/25360/thumb-1286496960.png?2711425,https://s3.amazonaws.com/st-avatars/production/25360/thumb-1286496960.png?2711425,false,false,0,false,false,false,false,false,9,1,false,,6403,MU,,,,Tue Feb 01 23:47:54 UTC 2011,Tue Feb 01 23:47:54 UTC 2011
